"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",85.5006796556411
"2",2011,"non_critical","MC","Low",96.3812785388128
"3",2011,"critical","MC","Low",96.3812785388128
"4",2012,"non_critical","MC","Low",95.7650273224044
"5",2012,"critical","MC","Low",95.7650273224044
"6",2013,"non_critical","MC","Low",98.2191780821918
"7",2013,"critical","MC","Low",98.2191780821918
"8",2014,"non_critical","MC","Low",97.8082191780822
"9",2014,"critical","MC","Low",97.8082191780822
"10",2015,"non_critical","MC","Low",98.2420091324201
"11",2015,"critical","MC","Low",98.2420091324201
"12",2016,"non_critical","MC","Low",97.3246812386157
"13",2016,"critical","MC","Low",97.3246812386157
"14",2017,"non_critical","MC","Low",84.0201465201465
"15",2017,"critical","MC","Low",84.0201465201465
"16",2010,"non_critical","LOB","Low",90.8926144086996
"17",2011,"non_critical","LOB","Low",97.5684931506849
"18",2011,"critical","LOB","Low",97.5684931506849
"19",2012,"non_critical","LOB","Low",97.7572859744991
"20",2012,"critical","LOB","Low",97.7572859744991
"21",2013,"non_critical","LOB","Low",99.1095890410959
"22",2013,"critical","LOB","Low",99.1095890410959
"23",2014,"non_critical","LOB","Low",98.4018264840183
"24",2014,"critical","LOB","Low",98.4018264840183
"25",2015,"non_critical","LOB","Low",98.8698630136986
"26",2015,"critical","LOB","Low",98.8698630136986
"27",2016,"non_critical","LOB","Low",98.1898907103825
"28",2016,"critical","LOB","Low",98.1898907103825
"29",2017,"non_critical","LOB","Low",96.2301587301587
"30",2017,"critical","LOB","Low",96.2301587301587
"31",2010,"non_critical","ROB","Low",90.8019936565474
"32",2011,"non_critical","ROB","Low",97.5684931506849
"33",2011,"critical","ROB","Low",97.5684931506849
"34",2012,"non_critical","ROB","Low",97.7572859744991
"35",2012,"critical","ROB","Low",97.7572859744991
"36",2013,"non_critical","ROB","Low",99.1095890410959
"37",2013,"critical","ROB","Low",99.1095890410959
"38",2014,"non_critical","ROB","Low",98.4018264840183
"39",2014,"critical","ROB","Low",98.4018264840183
"40",2015,"non_critical","ROB","Low",98.8584474885845
"41",2015,"critical","ROB","Low",98.8584474885845
"42",2016,"non_critical","ROB","Low",98.1785063752277
"43",2016,"critical","ROB","Low",98.1785063752277
"44",2017,"non_critical","ROB","Low",96.2148962148962
"45",2017,"critical","ROB","Low",96.2148962148962
"46",2010,"non_critical","MC","Medium",69.3701857725419
"47",2011,"non_critical","MC","Medium",81.472602739726
"48",2011,"critical","MC","Medium",81.472602739726
"49",2012,"non_critical","MC","Medium",92.5887978142077
"50",2012,"critical","MC","Medium",92.5887978142077
"51",2013,"non_critical","MC","Medium",90.2853881278539
"52",2013,"critical","MC","Medium",90.2853881278539
"53",2014,"non_critical","MC","Medium",96.0502283105023
"54",2014,"critical","MC","Medium",96.0502283105023
