"","year","season","position","Probability_Threshold","value"
"177",2016,"non_critical","ROB","Low.Seasonal",0
"178",2016,"critical","ROB","Low.Seasonal",0
"179",2017,"non_critical","ROB","Low.Seasonal",0
"180",2017,"critical","ROB","Low.Seasonal",0
"181",2010,"non_critical","MC","Medium.Seasonal",95.1064793837789
"182",2011,"non_critical","MC","Medium.Seasonal",98.4432234432234
"183",2011,"critical","MC","Medium.Seasonal",100
"184",2012,"non_critical","MC","Medium.Seasonal",99.33970856102
"185",2012,"critical","MC","Medium.Seasonal",99.7950819672131
"186",2013,"non_critical","MC","Medium.Seasonal",99.6565934065934
"187",2013,"critical","MC","Medium.Seasonal",100
"188",2014,"non_critical","MC","Medium.Seasonal",99.1758241758242
"189",2014,"critical","MC","Medium.Seasonal",100
"190",2015,"non_critical","MC","Medium.Seasonal",99.9084249084249
"191",2015,"critical","MC","Medium.Seasonal",99.8861566484517
"192",2016,"non_critical","MC","Medium.Seasonal",99.2486338797814
"193",2016,"critical","MC","Medium.Seasonal",99.9089253187614
"194",2017,"non_critical","MC","Medium.Seasonal",97.962962962963
"195",2017,"critical","MC","Medium.Seasonal",100
"196",2010,"non_critical","LOB","Medium.Seasonal",99.4109651110104
"197",2011,"non_critical","LOB","Medium.Seasonal",100
"198",2011,"critical","LOB","Medium.Seasonal",100
"199",2012,"non_critical","LOB","Medium.Seasonal",100
"200",2012,"critical","LOB","Medium.Seasonal",100
"201",2013,"non_critical","LOB","Medium.Seasonal",100
"202",2013,"critical","LOB","Medium.Seasonal",100
"203",2014,"non_critical","LOB","Medium.Seasonal",100
"204",2014,"critical","LOB","Medium.Seasonal",100
"205",2015,"non_critical","LOB","Medium.Seasonal",99.9771062271062
"206",2015,"critical","LOB","Medium.Seasonal",99.9772313296903
"207",2016,"non_critical","LOB","Medium.Seasonal",99.8633879781421
"208",2016,"critical","LOB","Medium.Seasonal",100
"209",2017,"non_critical","LOB","Medium.Seasonal",99.6759259259259
"210",2017,"critical","LOB","Medium.Seasonal",100
"211",2010,"non_critical","ROB","Medium.Seasonal",99.1391028545537
"212",2011,"non_critical","ROB","Medium.Seasonal",99.8397435897436
"213",2011,"critical","ROB","Medium.Seasonal",100
"214",2012,"non_critical","ROB","Medium.Seasonal",99.9544626593807
"215",2012,"critical","ROB","Medium.Seasonal",99.9772313296903
"216",2013,"non_critical","ROB","Medium.Seasonal",100
"217",2013,"critical","ROB","Medium.Seasonal",100
"218",2014,"non_critical","ROB","Medium.Seasonal",100
"219",2014,"critical","ROB","Medium.Seasonal",100
"220",2015,"non_critical","ROB","Medium.Seasonal",99.9771062271062
"221",2015,"critical","ROB","Medium.Seasonal",99.9089253187614
"222",2016,"non_critical","ROB","Medium.Seasonal",99.7267759562842
"223",2016,"critical","ROB","Medium.Seasonal",100
"224",2017,"non_critical","ROB","Medium.Seasonal",99.3981481481482
"225",2017,"critical","ROB","Medium.Seasonal",100
"226",2010,"non_critical","MC","High.Seasonal",49.252378794744
"227",2011,"non_critical","MC","High.Seasonal",76.6025641025641
"228",2011,"critical","MC","High.Seasonal",72.4726775956284
"229",2012,"non_critical","MC","High.Seasonal",97.4726775956284
"230",2012,"critical","MC","High.Seasonal",99.2714025500911
"231",2013,"non_critical","MC","High.Seasonal",98.6721611721612
"232",2013,"critical","MC","High.Seasonal",99.6129326047359
"233",2014,"non_critical","MC","High.Seasonal",97.6419413919414
"234",2014,"critical","MC","High.Seasonal",99.7495446265938
"235",2015,"non_critical","MC","High.Seasonal",98.8324175824176
"236",2015,"critical","MC","High.Seasonal",99.1575591985428
"237",2016,"non_critical","MC","High.Seasonal",97.1083788706739
"238",2016,"critical","MC","High.Seasonal",99.5218579234973
"239",2017,"non_critical","MC","High.Seasonal",91.0185185185185
"240",2017,"critical","MC","High.Seasonal",78.3014571948998
"241",2010,"non_critical","LOB","High.Seasonal",60.081558676937
"242",2011,"non_critical","LOB","High.Seasonal",35.5769230769231
"243",2011,"critical","LOB","High.Seasonal",35.8378870673953
"244",2012,"non_critical","LOB","High.Seasonal",4.6448087431694
"245",2012,"critical","LOB","High.Seasonal",3.66575591985428
"246",2013,"non_critical","LOB","High.Seasonal",2.60989010989011
"247",2013,"critical","LOB","High.Seasonal",0.569216757741348
"248",2014,"non_critical","LOB","High.Seasonal",2.9532967032967
"249",2014,"critical","LOB","High.Seasonal",0.546448087431694
"250",2015,"non_critical","LOB","High.Seasonal",2.49542124542125
"251",2015,"critical","LOB","High.Seasonal",11.7941712204007
"252",2016,"non_critical","LOB","High.Seasonal",3.39253187613843
"253",2016,"critical","LOB","High.Seasonal",1.16120218579235
"254",2017,"non_critical","LOB","High.Seasonal",12.5
"255",2017,"critical","LOB","High.Seasonal",23.155737704918
"256",2010,"non_critical","ROB","High.Seasonal",50.6570004531038
"257",2011,"non_critical","ROB","High.Seasonal",77.4038461538462
"258",2011,"critical","ROB","High.Seasonal",72.8825136612022
"259",2012,"non_critical","ROB","High.Seasonal",97.5182149362477
"260",2012,"critical","ROB","High.Seasonal",99.2714025500911
"261",2013,"non_critical","ROB","High.Seasonal",98.7408424908425
"262",2013,"critical","ROB","High.Seasonal",99.6357012750455
"263",2014,"non_critical","ROB","High.Seasonal",97.7335164835165
"264",2014,"critical","ROB","High.Seasonal",99.7950819672131
"265",2015,"non_critical","ROB","High.Seasonal",98.9010989010989
"266",2015,"critical","ROB","High.Seasonal",99.1803278688525
"267",2016,"non_critical","ROB","High.Seasonal",97.1539162112933
"268",2016,"critical","ROB","High.Seasonal",99.5446265938069
"269",2017,"non_critical","ROB","High.Seasonal",91.2037037037037
"270",2017,"critical","ROB","High.Seasonal",78.3925318761384
