"","month","year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"55",3,2015,"LOB",31,33,33
"56",3,2015,"MC",32,32,0
"57",3,2015,"ROB",31,33,33
"58",3,2016,"LOB",34,33,52
"59",3,2016,"MC",34,33,46
"60",3,2016,"ROB",34,33,52
"61",3,2017,"LOB",31,31,8
"62",3,2017,"MC",31,32,17
"63",3,2017,"ROB",31,31,8
"64",4,2011,"LOB",30,30,7
"65",4,2011,"MC",30,30,0
"66",4,2011,"ROB",30,30,7
"67",4,2012,"LOB",31,31,18
"68",4,2012,"MC",31,32,6
"69",4,2012,"ROB",31,31,17
"70",4,2013,"LOB",30,30,14
"71",4,2013,"MC",30,30,0
"72",4,2013,"ROB",30,30,14
"73",4,2014,"LOB",30,30,34
"74",4,2014,"MC",30,30,5
"75",4,2014,"ROB",30,30,34
"76",4,2015,"LOB",30,30,36
"77",4,2015,"MC",30,30,30
"78",4,2015,"ROB",30,30,36
"79",4,2016,"LOB",30,31,55
"80",4,2016,"MC",30,34,53
"81",4,2016,"ROB",30,31,55
"82",4,2017,"LOB",30,30,45
"83",4,2017,"MC",30,30,55
"84",4,2017,"ROB",30,30,45
"85",5,2011,"LOB",31,32,35
"86",5,2011,"MC",31,32,0
"87",5,2011,"ROB",31,32,35
"88",5,2012,"LOB",31,31,47
"89",5,2012,"MC",31,31,20
"90",5,2012,"ROB",31,31,47
"91",5,2013,"LOB",31,31,10
"92",5,2013,"MC",31,31,1
"93",5,2013,"ROB",31,31,10
"94",5,2014,"LOB",31,31,47
"95",5,2014,"MC",31,31,6
"96",5,2014,"ROB",31,31,47
"97",5,2015,"LOB",31,32,34
"98",5,2015,"MC",32,32,33
"99",5,2015,"ROB",31,32,34
"100",5,2016,"LOB",31,31,39
"101",5,2016,"MC",31,32,52
"102",5,2016,"ROB",31,31,39
"103",5,2017,"LOB",31,31,58
"104",5,2017,"MC",31,31,47
"105",5,2017,"ROB",31,31,58
"106",6,2011,"LOB",30,30,30
"107",6,2011,"MC",30,30,0
"108",6,2011,"ROB",30,30,28
"109",6,2012,"LOB",30,30,30
"110",6,2012,"MC",30,30,16
"111",6,2012,"ROB",30,30,30
"112",6,2013,"LOB",30,30,19
"113",6,2013,"MC",30,30,2
"114",6,2013,"ROB",30,30,19
"115",6,2014,"LOB",30,30,36
"116",6,2014,"MC",30,30,0
"117",6,2014,"ROB",30,30,33
"118",6,2015,"LOB",30,30,32
"119",6,2015,"MC",30,30,41
"120",6,2015,"ROB",30,30,32
"121",6,2016,"LOB",30,30,30
"122",6,2016,"MC",30,30,73
"123",6,2016,"ROB",30,30,30
"124",6,2017,"LOB",30,30,47
"125",6,2017,"MC",30,30,63
"126",6,2017,"ROB",30,30,48
"127",7,2011,"LOB",31,31,32
"128",7,2011,"MC",31,31,8
"129",7,2011,"ROB",31,31,32
"130",7,2012,"LOB",31,31,35
"131",7,2012,"MC",31,31,0
"132",7,2012,"ROB",31,31,34
"133",7,2013,"LOB",31,31,28
"134",7,2013,"MC",31,31,4
"135",7,2013,"ROB",31,31,26
"136",7,2014,"LOB",31,31,41
"137",7,2014,"MC",31,31,0
"138",7,2014,"ROB",31,31,41
"139",7,2015,"LOB",31,31,33
"140",7,2015,"MC",31,31,40
"141",7,2015,"ROB",31,31,32
"142",7,2016,"LOB",31,31,33
"143",7,2016,"MC",31,31,59
"144",7,2016,"ROB",31,31,33
"145",7,2017,"LOB",31,31,38
"146",7,2017,"MC",31,31,54
"147",7,2017,"ROB",31,31,39
"148",8,2011,"LOB",31,31,34
"149",8,2011,"MC",31,31,12
"150",8,2011,"ROB",31,31,34
"151",8,2012,"LOB",31,31,34
"152",8,2012,"MC",31,31,0
"153",8,2012,"ROB",31,31,34
"154",8,2013,"LOB",31,31,31
"155",8,2013,"MC",31,31,14
"156",8,2013,"ROB",31,31,31
"157",8,2014,"LOB",31,31,39
"158",8,2014,"MC",31,31,5
"159",8,2014,"ROB",31,31,39
"160",8,2015,"LOB",31,31,37
"161",8,2015,"MC",31,31,48
"162",8,2015,"ROB",31,31,37
"163",8,2016,"LOB",31,31,47
"164",8,2016,"MC",31,31,58
"165",8,2016,"ROB",31,31,48
"166",8,2017,"LOB",31,31,31
"167",8,2017,"MC",31,31,48
"168",8,2017,"ROB",31,31,31
"169",9,2011,"LOB",30,30,26
"170",9,2011,"MC",30,30,8
"171",9,2011,"ROB",30,30,26
"172",9,2012,"LOB",30,30,31
"173",9,2012,"MC",30,30,0
"174",9,2012,"ROB",30,30,31
"175",9,2013,"LOB",30,30,30
"176",9,2013,"MC",30,30,31
"177",9,2013,"ROB",30,30,30
"178",9,2014,"LOB",30,30,42
"179",9,2014,"MC",30,30,2
"180",9,2014,"ROB",30,30,42
"181",9,2015,"LOB",30,30,40
"182",9,2015,"MC",30,30,48
"183",9,2015,"ROB",30,30,40
"184",9,2016,"LOB",30,30,40
"185",9,2016,"MC",30,30,66
"186",9,2016,"ROB",30,30,40
"187",9,2017,"LOB",30,30,31
"188",9,2017,"MC",30,30,40
"189",9,2017,"ROB",30,30,31
"190",10,2010,"LOB",31,34,43
"191",10,2010,"MC",33,34,24
"192",10,2010,"ROB",31,34,43
"193",10,2011,"LOB",32,32,8
"194",10,2011,"MC",32,32,0
"195",10,2011,"ROB",32,32,8
"196",10,2012,"LOB",31,31,32
"197",10,2012,"MC",31,31,27
"198",10,2012,"ROB",31,31,32
"199",10,2013,"LOB",31,31,33
"200",10,2013,"MC",31,31,32
"201",10,2013,"ROB",31,31,33
"202",10,2014,"LOB",31,31,36
"203",10,2014,"MC",31,31,41
"204",10,2014,"ROB",31,31,37
"205",10,2015,"LOB",31,31,37
"206",10,2015,"MC",31,32,51
"207",10,2015,"ROB",31,31,37
"208",10,2016,"LOB",31,32,57
"209",10,2016,"MC",31,32,50
"210",10,2016,"ROB",31,32,57
"211",11,2010,"LOB",30,32,54
"212",11,2010,"MC",32,32,40
"213",11,2010,"ROB",30,32,53
"214",11,2011,"LOB",32,32,23
"215",11,2011,"MC",32,34,0
"216",11,2011,"ROB",32,32,24
"217",11,2012,"LOB",30,32,28
"218",11,2012,"MC",31,31,25
"219",11,2012,"ROB",30,32,28
"220",11,2013,"LOB",30,31,33
"221",11,2013,"MC",31,30,23
"222",11,2013,"ROB",30,31,33
"223",11,2014,"LOB",30,31,37
"224",11,2014,"MC",31,30,23
"225",11,2014,"ROB",30,31,37
"226",11,2015,"LOB",30,30,34
"227",11,2015,"MC",30,30,39
"228",11,2015,"ROB",30,30,34
"229",11,2016,"LOB",30,31,59
"230",11,2016,"MC",31,32,49
"231",11,2016,"ROB",30,31,59
"232",12,2010,"LOB",34,35,32
"233",12,2010,"MC",35,33,14
"234",12,2010,"ROB",34,35,32
"235",12,2011,"LOB",32,32,21
"236",12,2011,"MC",32,33,0
"237",12,2011,"ROB",32,32,21
"238",12,2012,"LOB",31,32,28
"239",12,2012,"MC",31,33,3
"240",12,2012,"ROB",31,33,29
"241",12,2013,"LOB",31,31,36
"242",12,2013,"MC",31,33,0
"243",12,2013,"ROB",31,31,36
"244",12,2014,"LOB",33,34,3
"245",12,2014,"MC",35,34,0
"246",12,2014,"ROB",33,34,3
"247",12,2015,"LOB",31,33,37
"248",12,2015,"MC",32,34,27
"249",12,2015,"ROB",31,33,37
"250",12,2016,"LOB",31,33,42
"251",12,2016,"MC",33,33,44
"252",12,2016,"ROB",31,33,42
