"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",79.8821930222021
"2",2011,"non_critical","MC","Low",86.324200913242
"3",2011,"critical","MC","Low",86.324200913242
"4",2012,"non_critical","MC","Low",94.011839708561
"5",2012,"critical","MC","Low",94.011839708561
"6",2013,"non_critical","MC","Low",95.5707762557078
"7",2013,"critical","MC","Low",95.5707762557078
"8",2014,"non_critical","MC","Low",97.1232876712329
"9",2014,"critical","MC","Low",97.1232876712329
"10",2015,"non_critical","MC","Low",97.3287671232877
"11",2015,"critical","MC","Low",97.3287671232877
"12",2016,"non_critical","MC","Low",96.1065573770492
"13",2016,"critical","MC","Low",96.1065573770492
"14",2017,"non_critical","MC","Low",80.509768009768
"15",2017,"critical","MC","Low",80.509768009768
"16",2010,"non_critical","LOB","Low",91.8894426823743
"17",2011,"non_critical","LOB","Low",97.6598173515982
"18",2011,"critical","LOB","Low",97.6598173515982
"19",2012,"non_critical","LOB","Low",98.3037340619308
"20",2012,"critical","LOB","Low",98.3037340619308
"21",2013,"non_critical","LOB","Low",99.2465753424657
"22",2013,"critical","LOB","Low",99.2465753424657
"23",2014,"non_critical","LOB","Low",98.6986301369863
"24",2014,"critical","LOB","Low",98.6986301369863
"25",2015,"non_critical","LOB","Low",99.189497716895
"26",2015,"critical","LOB","Low",99.189497716895
"27",2016,"non_critical","LOB","Low",98.4972677595628
"28",2016,"critical","LOB","Low",98.4972677595628
"29",2017,"non_critical","LOB","Low",96.9474969474969
"30",2017,"critical","LOB","Low",96.9474969474969
"31",2010,"non_critical","ROB","Low",91.8894426823743
"32",2011,"non_critical","ROB","Low",97.6598173515982
"33",2011,"critical","ROB","Low",97.6598173515982
"34",2012,"non_critical","ROB","Low",98.3037340619308
"35",2012,"critical","ROB","Low",98.3037340619308
"36",2013,"non_critical","ROB","Low",99.2465753424657
"37",2013,"critical","ROB","Low",99.2465753424657
"38",2014,"non_critical","ROB","Low",98.6986301369863
"39",2014,"critical","ROB","Low",98.6986301369863
"40",2015,"non_critical","ROB","Low",99.189497716895
"41",2015,"critical","ROB","Low",99.189497716895
"42",2016,"non_critical","ROB","Low",98.4972677595628
"43",2016,"critical","ROB","Low",98.4972677595628
"44",2017,"non_critical","ROB","Low",96.9474969474969
"45",2017,"critical","ROB","Low",96.9474969474969
"46",2010,"non_critical","MC","Medium",0.498414136837336
"47",2011,"non_critical","MC","Medium",0.742009132420091
"48",2011,"critical","MC","Medium",0.742009132420091
"49",2012,"non_critical","MC","Medium",0.0910746812386157
"50",2012,"critical","MC","Medium",0.0910746812386157
"51",2013,"non_critical","MC","Medium",0
"52",2013,"critical","MC","Medium",0
"53",2014,"non_critical","MC","Medium",0
"54",2014,"critical","MC","Medium",0
"55",2015,"non_critical","MC","Medium",0
"56",2015,"critical","MC","Medium",0
"57",2016,"non_critical","MC","Medium",0
"58",2016,"critical","MC","Medium",0
"59",2017,"non_critical","MC","Medium",0
"60",2017,"critical","MC","Medium",0
"61",2010,"non_critical","LOB","Medium",84.4585410058904
"62",2011,"non_critical","LOB","Medium",91.7694063926941
"63",2011,"critical","LOB","Medium",91.7694063926941
"64",2012,"non_critical","LOB","Medium",96.2431693989071
"65",2012,"critical","LOB","Medium",96.2431693989071
"66",2013,"non_critical","LOB","Medium",98.1506849315068
"67",2013,"critical","LOB","Medium",98.1506849315068
