"","month_year","year","month","season","position","Probability_Threshold","n_days"
"273",2017-01-01,2017,1,"non_critical","ROB","Medium",38
"274",2011-02-01,2011,2,"non_critical","LOB","Medium",29
"275",2011-02-01,2011,2,"non_critical","MC","Medium",0
"276",2011-02-01,2011,2,"non_critical","ROB","Medium",28
"277",2012-02-01,2012,2,"non_critical","LOB","Medium",30
"278",2012-02-01,2012,2,"non_critical","MC","Medium",0
"279",2012-02-01,2012,2,"non_critical","ROB","Medium",29
"280",2013-02-01,2013,2,"non_critical","LOB","Medium",30
"281",2013-02-01,2013,2,"non_critical","MC","Medium",0
"282",2013-02-01,2013,2,"non_critical","ROB","Medium",30
"283",2014-02-01,2014,2,"non_critical","LOB","Medium",28
"284",2014-02-01,2014,2,"non_critical","MC","Medium",0
"285",2014-02-01,2014,2,"non_critical","ROB","Medium",28
"286",2015-02-01,2015,2,"non_critical","LOB","Medium",29
"287",2015-02-01,2015,2,"non_critical","MC","Medium",0
"288",2015-02-01,2015,2,"non_critical","ROB","Medium",29
"289",2016-02-01,2016,2,"non_critical","LOB","Medium",30
"290",2016-02-01,2016,2,"non_critical","MC","Medium",0
"291",2016-02-01,2016,2,"non_critical","ROB","Medium",30
"292",2017-02-01,2017,2,"non_critical","LOB","Medium",33
"293",2017-02-01,2017,2,"non_critical","MC","Medium",0
"294",2017-02-01,2017,2,"non_critical","ROB","Medium",34
"295",2011-03-01,2011,3,"non_critical","LOB","Medium",29
"296",2011-03-01,2011,3,"non_critical","MC","Medium",0
"297",2011-03-01,2011,3,"non_critical","ROB","Medium",32
"298",2012-03-01,2012,3,"non_critical","LOB","Medium",32
"299",2012-03-01,2012,3,"non_critical","MC","Medium",0
"300",2012-03-01,2012,3,"non_critical","ROB","Medium",32
"301",2013-03-01,2013,3,"non_critical","LOB","Medium",32
"302",2013-03-01,2013,3,"non_critical","MC","Medium",0
"303",2013-03-01,2013,3,"non_critical","ROB","Medium",31
"304",2014-03-01,2014,3,"non_critical","LOB","Medium",30
"305",2014-03-01,2014,3,"non_critical","MC","Medium",0
"306",2014-03-01,2014,3,"non_critical","ROB","Medium",31
"307",2015-03-01,2015,3,"non_critical","LOB","Medium",32
"308",2015-03-01,2015,3,"non_critical","MC","Medium",0
"309",2015-03-01,2015,3,"non_critical","ROB","Medium",32
"310",2016-03-01,2016,3,"non_critical","LOB","Medium",34
"311",2016-03-01,2016,3,"non_critical","MC","Medium",0
"312",2016-03-01,2016,3,"non_critical","ROB","Medium",33
"313",2017-03-01,2017,3,"non_critical","LOB","Medium",31
"314",2017-03-01,2017,3,"non_critical","MC","Medium",0
"315",2017-03-01,2017,3,"non_critical","ROB","Medium",32
"316",2011-04-01,2011,4,"critical","LOB","Medium",30
"317",2011-04-01,2011,4,"critical","MC","Medium",0
"318",2011-04-01,2011,4,"critical","ROB","Medium",30
"319",2012-04-01,2012,4,"critical","LOB","Medium",32
"320",2012-04-01,2012,4,"critical","MC","Medium",0
"321",2012-04-01,2012,4,"critical","ROB","Medium",33
"322",2013-04-01,2013,4,"critical","LOB","Medium",30
"323",2013-04-01,2013,4,"critical","MC","Medium",0
"324",2013-04-01,2013,4,"critical","ROB","Medium",30
"325",2014-04-01,2014,4,"critical","LOB","Medium",30
"326",2014-04-01,2014,4,"critical","MC","Medium",0
"327",2014-04-01,2014,4,"critical","ROB","Medium",30
"328",2015-04-01,2015,4,"critical","LOB","Medium",32
"329",2015-04-01,2015,4,"critical","MC","Medium",0
"330",2015-04-01,2015,4,"critical","ROB","Medium",31
"331",2016-04-01,2016,4,"critical","LOB","Medium",33
"332",2016-04-01,2016,4,"critical","MC","Medium",0
"333",2016-04-01,2016,4,"critical","ROB","Medium",33
"334",2017-04-01,2017,4,"critical","LOB","Medium",30
"335",2017-04-01,2017,4,"critical","MC","Medium",0
"336",2017-04-01,2017,4,"critical","ROB","Medium",30
"337",2011-05-01,2011,5,"critical","LOB","Medium",32
"338",2011-05-01,2011,5,"critical","MC","Medium",0
"339",2011-05-01,2011,5,"critical","ROB","Medium",33
"340",2012-05-01,2012,5,"critical","LOB","Medium",31
"341",2012-05-01,2012,5,"critical","MC","Medium",0
"342",2012-05-01,2012,5,"critical","ROB","Medium",31
"343",2013-05-01,2013,5,"critical","LOB","Medium",31
"344",2013-05-01,2013,5,"critical","MC","Medium",0
"345",2013-05-01,2013,5,"critical","ROB","Medium",31
"346",2014-05-01,2014,5,"critical","LOB","Medium",31
"347",2014-05-01,2014,5,"critical","MC","Medium",0
"348",2014-05-01,2014,5,"critical","ROB","Medium",31
"349",2015-05-01,2015,5,"critical","LOB","Medium",32
"350",2015-05-01,2015,5,"critical","MC","Medium",0
"351",2015-05-01,2015,5,"critical","ROB","Medium",32
"352",2016-05-01,2016,5,"critical","LOB","Medium",31
"353",2016-05-01,2016,5,"critical","MC","Medium",0
"354",2016-05-01,2016,5,"critical","ROB","Medium",33
"355",2017-05-01,2017,5,"critical","LOB","Medium",32
"356",2017-05-01,2017,5,"critical","MC","Medium",0
"357",2017-05-01,2017,5,"critical","ROB","Medium",31
"358",2011-06-01,2011,6,"critical","LOB","Medium",30
"359",2011-06-01,2011,6,"critical","MC","Medium",0
"360",2011-06-01,2011,6,"critical","ROB","Medium",30
"361",2012-06-01,2012,6,"critical","LOB","Medium",30
"362",2012-06-01,2012,6,"critical","MC","Medium",0
"363",2012-06-01,2012,6,"critical","ROB","Medium",30
"364",2013-06-01,2013,6,"critical","LOB","Medium",30
"365",2013-06-01,2013,6,"critical","MC","Medium",0
"366",2013-06-01,2013,6,"critical","ROB","Medium",30
"367",2014-06-01,2014,6,"critical","LOB","Medium",30
"368",2014-06-01,2014,6,"critical","MC","Medium",0
"369",2014-06-01,2014,6,"critical","ROB","Medium",30
"370",2015-06-01,2015,6,"critical","LOB","Medium",30
"371",2015-06-01,2015,6,"critical","MC","Medium",0
"372",2015-06-01,2015,6,"critical","ROB","Medium",30
"373",2016-06-01,2016,6,"critical","LOB","Medium",30
"374",2016-06-01,2016,6,"critical","MC","Medium",0
"375",2016-06-01,2016,6,"critical","ROB","Medium",30
"376",2017-06-01,2017,6,"critical","LOB","Medium",30
"377",2017-06-01,2017,6,"critical","MC","Medium",0
"378",2017-06-01,2017,6,"critical","ROB","Medium",30
"379",2011-07-01,2011,7,"critical","LOB","Medium",31
"380",2011-07-01,2011,7,"critical","MC","Medium",0
"381",2011-07-01,2011,7,"critical","ROB","Medium",31
"382",2012-07-01,2012,7,"critical","LOB","Medium",31
"383",2012-07-01,2012,7,"critical","MC","Medium",0
"384",2012-07-01,2012,7,"critical","ROB","Medium",31
"385",2013-07-01,2013,7,"critical","LOB","Medium",31
"386",2013-07-01,2013,7,"critical","MC","Medium",0
"387",2013-07-01,2013,7,"critical","ROB","Medium",31
"388",2014-07-01,2014,7,"critical","LOB","Medium",31
"389",2014-07-01,2014,7,"critical","MC","Medium",0
"390",2014-07-01,2014,7,"critical","ROB","Medium",31
"391",2015-07-01,2015,7,"critical","LOB","Medium",31
"392",2015-07-01,2015,7,"critical","MC","Medium",0
"393",2015-07-01,2015,7,"critical","ROB","Medium",31
"394",2016-07-01,2016,7,"critical","LOB","Medium",31
"395",2016-07-01,2016,7,"critical","MC","Medium",0
"396",2016-07-01,2016,7,"critical","ROB","Medium",31
"397",2017-07-01,2017,7,"critical","LOB","Medium",31
"398",2017-07-01,2017,7,"critical","MC","Medium",0
"399",2017-07-01,2017,7,"critical","ROB","Medium",31
"400",2011-08-01,2011,8,"critical","LOB","Medium",31
"401",2011-08-01,2011,8,"critical","MC","Medium",0
"402",2011-08-01,2011,8,"critical","ROB","Medium",31
"403",2012-08-01,2012,8,"critical","LOB","Medium",31
"404",2012-08-01,2012,8,"critical","MC","Medium",0
"405",2012-08-01,2012,8,"critical","ROB","Medium",31
"406",2013-08-01,2013,8,"critical","LOB","Medium",31
"407",2013-08-01,2013,8,"critical","MC","Medium",0
"408",2013-08-01,2013,8,"critical","ROB","Medium",31
"409",2014-08-01,2014,8,"critical","LOB","Medium",31
"410",2014-08-01,2014,8,"critical","MC","Medium",0
"411",2014-08-01,2014,8,"critical","ROB","Medium",31
"412",2015-08-01,2015,8,"critical","LOB","Medium",31
"413",2015-08-01,2015,8,"critical","MC","Medium",0
"414",2015-08-01,2015,8,"critical","ROB","Medium",31
"415",2016-08-01,2016,8,"critical","LOB","Medium",31
"416",2016-08-01,2016,8,"critical","MC","Medium",0
"417",2016-08-01,2016,8,"critical","ROB","Medium",31
"418",2017-08-01,2017,8,"critical","LOB","Medium",31
"419",2017-08-01,2017,8,"critical","MC","Medium",0
"420",2017-08-01,2017,8,"critical","ROB","Medium",31
"421",2011-09-01,2011,9,"critical","LOB","Medium",30
"422",2011-09-01,2011,9,"critical","MC","Medium",0
"423",2011-09-01,2011,9,"critical","ROB","Medium",30
"424",2012-09-01,2012,9,"critical","LOB","Medium",30
"425",2012-09-01,2012,9,"critical","MC","Medium",0
"426",2012-09-01,2012,9,"critical","ROB","Medium",30
"427",2013-09-01,2013,9,"critical","LOB","Medium",30
"428",2013-09-01,2013,9,"critical","MC","Medium",0
"429",2013-09-01,2013,9,"critical","ROB","Medium",30
"430",2014-09-01,2014,9,"critical","LOB","Medium",30
"431",2014-09-01,2014,9,"critical","MC","Medium",0
"432",2014-09-01,2014,9,"critical","ROB","Medium",30
"433",2015-09-01,2015,9,"critical","LOB","Medium",31
"434",2015-09-01,2015,9,"critical","MC","Medium",0
"435",2015-09-01,2015,9,"critical","ROB","Medium",30
"436",2016-09-01,2016,9,"critical","LOB","Medium",30
"437",2016-09-01,2016,9,"critical","MC","Medium",0
"438",2016-09-01,2016,9,"critical","ROB","Medium",30
"439",2017-09-01,2017,9,"critical","LOB","Medium",30
"440",2017-09-01,2017,9,"critical","MC","Medium",0
"441",2017-09-01,2017,9,"critical","ROB","Medium",30
"442",2010-10-01,2010,10,"non_critical","LOB","Medium",36
"443",2010-10-01,2010,10,"non_critical","MC","Medium",0
"444",2010-10-01,2010,10,"non_critical","ROB","Medium",34
"445",2011-10-01,2011,10,"non_critical","LOB","Medium",32
"446",2011-10-01,2011,10,"non_critical","MC","Medium",0
"447",2011-10-01,2011,10,"non_critical","ROB","Medium",32
"448",2012-10-01,2012,10,"non_critical","LOB","Medium",32
"449",2012-10-01,2012,10,"non_critical","MC","Medium",0
"450",2012-10-01,2012,10,"non_critical","ROB","Medium",32
"451",2013-10-01,2013,10,"non_critical","LOB","Medium",32
"452",2013-10-01,2013,10,"non_critical","MC","Medium",0
"453",2013-10-01,2013,10,"non_critical","ROB","Medium",31
"454",2014-10-01,2014,10,"non_critical","LOB","Medium",31
"455",2014-10-01,2014,10,"non_critical","MC","Medium",0
"456",2014-10-01,2014,10,"non_critical","ROB","Medium",31
"457",2015-10-01,2015,10,"non_critical","LOB","Medium",33
"458",2015-10-01,2015,10,"non_critical","MC","Medium",0
"459",2015-10-01,2015,10,"non_critical","ROB","Medium",32
"460",2016-10-01,2016,10,"non_critical","LOB","Medium",35
"461",2016-10-01,2016,10,"non_critical","MC","Medium",0
"462",2016-10-01,2016,10,"non_critical","ROB","Medium",33
"463",2010-11-01,2010,11,"non_critical","LOB","Medium",32
"464",2010-11-01,2010,11,"non_critical","MC","Medium",0
"465",2010-11-01,2010,11,"non_critical","ROB","Medium",32
"466",2011-11-01,2011,11,"non_critical","LOB","Medium",35
"467",2011-11-01,2011,11,"non_critical","MC","Medium",0
"468",2011-11-01,2011,11,"non_critical","ROB","Medium",34
"469",2012-11-01,2012,11,"non_critical","LOB","Medium",31
"470",2012-11-01,2012,11,"non_critical","MC","Medium",0
"471",2012-11-01,2012,11,"non_critical","ROB","Medium",31
"472",2013-11-01,2013,11,"non_critical","LOB","Medium",31
"473",2013-11-01,2013,11,"non_critical","MC","Medium",0
"474",2013-11-01,2013,11,"non_critical","ROB","Medium",31
"475",2014-11-01,2014,11,"non_critical","LOB","Medium",31
"476",2014-11-01,2014,11,"non_critical","MC","Medium",0
"477",2014-11-01,2014,11,"non_critical","ROB","Medium",30
"478",2015-11-01,2015,11,"non_critical","LOB","Medium",30
"479",2015-11-01,2015,11,"non_critical","MC","Medium",0
