"","month","year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"217",11,2012,"LOB",0,31,31
"218",11,2012,"MC",0,27,23
"219",11,2012,"ROB",0,0,29
"220",11,2013,"LOB",0,32,32
"221",11,2013,"MC",0,28,23
"222",11,2013,"ROB",0,0,29
"223",11,2014,"LOB",0,32,30
"224",11,2014,"MC",0,29,25
"225",11,2014,"ROB",0,0,29
"226",11,2015,"LOB",0,30,30
"227",11,2015,"MC",0,30,28
"228",11,2015,"ROB",0,0,30
"229",11,2016,"LOB",0,32,30
"230",11,2016,"MC",0,29,18
"231",11,2016,"ROB",0,0,28
"232",12,2010,"LOB",0,37,26
"233",12,2010,"MC",0,33,7
"234",12,2010,"ROB",0,0,34
"235",12,2011,"LOB",0,32,31
"236",12,2011,"MC",0,30,24
"237",12,2011,"ROB",0,0,31
"238",12,2012,"LOB",0,37,36
"239",12,2012,"MC",0,26,4
"240",12,2012,"ROB",0,0,30
"241",12,2013,"LOB",0,32,32
"242",12,2013,"MC",0,31,19
"243",12,2013,"ROB",0,0,31
"244",12,2014,"LOB",0,34,30
"245",12,2014,"MC",0,28,11
"246",12,2014,"ROB",0,0,29
"247",12,2015,"LOB",0,33,32
"248",12,2015,"MC",0,28,15
"249",12,2015,"ROB",0,0,30
"250",12,2016,"LOB",0,35,33
"251",12,2016,"MC",0,27,14
"252",12,2016,"ROB",0,0,28
